,lon,lat,depth,mb,ms,date
1883,123.407,6.645,617,5.1,,2010-07-12
1884,121.98,21.116,15,4.4,,2010-07-20
1885,125.466,11.853,40,4.9,,2010-07-20
1886,121.275,19.168,38,4.5,,2010-07-21
1887,128.169,3.014,106,5.9,,2010-07-21
1888,126.959,1.42,77,5,,2010-07-22
1889,123.435,6.701,613,6.4,,2010-07-23
1890,123.483,6.457,587,6.8,,2010-07-23
1891,123.239,6.748,643,6.8,,2010-07-23
1892,123.476,6.181,562,6,,2010-07-24
1893,120.795,22.783,34,4.7,5.3,2010-07-25
1894,123.518,6.824,614,5.2,,2010-07-25
1895,123.235,6.65,637,5.2,,2010-07-26
1896,123.308,6.559,617,6.3,,2010-07-29
1897,120.575,12.445,16,4.5,,2010-07-29
1898,120.866,13.273,15,4.6,,2010-07-30
1899,126.538,2.125,63,5.3,,2010-07-30
1900,129.63,0.136,35,4.8,,2010-08-01
1901,126.284,1.265,40,5.9,6,2010-08-03
1902,126.88,6.695,69,4.9,,2010-08-04
1903,121.639,23.63,42,4.9,,2010-08-21
1904,123.53,6.738,608,4.8,,2010-08-24
1905,123.832,0.391,192,5,,2010-08-25
1906,128.622,2.685,246,5,,2010-08-25
1907,125.181,23.082,15,4.1,,2010-09-10
1908,124.612,5.608,20,4.3,4.9,2010-09-12
1909,124.611,5.592,25,4.5,5,2010-09-14
1910,124.62,5.646,44,4,4.8,2010-09-14
1911,126.01,5.985,89,5.1,,2010-09-15
1912,121.723,23.671,15,4.5,,2010-09-20
1913,122.378,23.625,19,4.3,,2010-09-24
1914,126.04,5.786,148,4.9,,2010-09-26
1915,123.891,23.416,28,4.2,,2010-09-27
1916,124.652,13.11,14,4.1,4.8,2010-09-29
1917,126.733,2.417,57,4.9,,2010-09-29
1918,121.46,19.722,29,5.4,5.9,2010-09-30
1919,122.164,19.277,15,5.5,5.4,2010-10-04
1920,123.721,6.777,605,4.8,,2010-10-05
1921,124.898,6.714,25,4.4,5.4,2010-10-06
1922,128.204,2.799,146,5.9,,2010-10-08
1923,121.052,21.653,15,4.6,,2010-10-14
1924,124.783,12.893,68,4.7,,2010-10-20
1925,122.454,15.185,15,4.7,,2010-10-21
1926,126.644,7.529,151,4.9,,2010-10-22
1927,125.759,9.366,27,4.1,4.8,2010-10-23
1928,126.166,2.562,54,5.5,,2010-11-03
1929,123.005,12.841,21,4.5,5,2010-11-03
1930,126.622,7.03,187,5.1,,2010-11-05
1931,123.064,12.954,20,4.1,4.6,2010-11-05
1932,123.04,12.862,16,5.4,5.4,2010-11-05
1933,120.396,23.205,15,4.8,,2010-11-08
1934,126.071,0.495,36,4.3,5.3,2010-11-10
1935,119.825,15.031,55,5,5.2,2010-11-10
1936,126.437,1.512,31,4.4,5.1,2010-11-11
1937,120.728,22.184,40,4.7,,2010-11-12
1938,123.336,23.25,13,4.3,,2010-11-19
1939,121.681,23.869,56,5.1,5.6,2010-11-21
1940,121.386,20.2,30,4.4,4.7,2010-11-26
1941,123.006,23.98,49,4.5,,2010-11-26
1942,128.126,3.847,68,5.8,,2010-11-27
1943,127.902,3.86,119,5.1,,2010-11-27
1944,121.514,23.64,26,4.8,,2010-12-06
1945,126.67,7.561,42,5.6,,2010-12-08
1946,126.325,10.545,16,4.8,,2010-12-16
1947,126.226,10.548,19,5.2,5.3,2010-12-18
1948,126.21,10.456,28,4.1,4.8,2010-12-18
1949,126.378,10.454,15,4.6,,2010-12-18
1950,126.47,10.481,15,4.6,,2010-12-19
1951,126.44,10.492,20,4,4.5,2010-12-20
1952,126.456,10.194,28,3.9,4.7,2010-12-30
1953,126.399,10.991,15,4.6,,2011-01-06
1954,126.248,11.185,13,4.7,,2011-01-08
1955,127.231,9.052,15,4.7,,2011-01-09
1956,123.32,0.803,68,4.9,,2011-01-10
1957,126.677,3.647,15,4.3,5.2,2011-01-12
1958,127.109,6.267,63,5,,2011-01-13
1959,127.291,1.579,89,5,,2011-01-21
1960,128.768,0.558,17,4.1,4.9,2011-01-30
1961,125.424,22.445,8,4.8,,2011-02-06
1962,126.683,11.023,17,4.8,,2011-02-08
1963,122.991,4.157,534,6.2,,2011-02-10
1964,123.018,4.07,532,6.2,,2011-02-10
1965,126.861,2.032,24,5.3,5.6,2011-02-12
1966,119.458,14.743,15,4.3,,2011-02-14
1967,121.226,21.103,33,5,5.4,2011-02-15
1968,120.504,16.46,15,4.5,,2011-02-17
1969,126.328,1.32,39,4.9,,2011-02-20
1970,120.64,14.17,139,5.2,,2011-02-22
1971,126.097,9.507,9,4.5,,2011-03-03
1972,126.545,4.963,91,5.5,,2011-03-03
1973,126.108,9.58,19,4.7,5.3,2011-03-03
1974,121.396,18.8,56,4.8,,2011-03-09
1975,121.485,22.217,15,4.5,,2011-03-14
1976,121.512,22.387,26,5.2,5.4,2011-03-20
1977,121.294,19.086,37,5.6,5.8,2011-03-20
1978,120.565,13.984,95,5.4,,2011-03-21
1979,123.529,23.988,30,4.2,,2011-03-27
1980,125.064,8.656,15,4.2,,2011-03-28
1981,124.585,23.214,15,5.2,5.2,2011-03-29
1982,121.588,23.92,15,4.4,,2011-03-30
1983,121.706,22.108,15,4.3,,2011-03-31
1984,126.736,5.766,15,4.7,,2011-03-31
1985,127.296,3.065,15,4.4,,2011-04-05
1986,127.201,3.106,13,5.3,5.2,2011-04-05
1987,127.204,3.075,15,4.5,,2011-04-05
1988,127.001,3.101,15,5.6,5.4,2011-04-05
1989,127.152,3.112,19,4.2,4.6,2011-04-05
1990,126.943,3.175,28,4.2,4.9,2011-04-06
1991,120.05,13.96,21,4.6,5.1,2011-04-08
1992,126.289,9.993,36,3.8,5,2011-04-10
1993,126.222,5.895,153,5,,2011-04-14
1994,121.296,19.062,46,4.1,4.7,2011-04-19
1995,121.197,21.085,25,4.8,,2011-04-24
1996,120.195,20.474,15,4.4,,2011-04-26
1997,119.981,18.823,15,4.7,,2011-04-28
1998,122.03,21.195,184,5.5,,2011-04-29
1999,127.024,6.659,36,4.9,,2011-05-01
2000,121.841,23.92,15,4.9,,2011-05-03
2001,125.703,9.321,23,4.1,4.4,2011-05-05
2002,121.525,23.187,10,4.3,,2011-05-06
2003,123.777,22.331,16,4.2,,2011-05-07
2004,125.405,1.13,58,4.8,,2011-05-08
2005,126.514,5.449,31,5.3,5.4,2011-05-09
2006,126.418,1.523,18,4.5,5.1,2011-05-10
2007,127.386,1.613,83,4.9,,2011-05-11
2008,121.819,17.291,13,4.7,5.2,2011-05-21
2009,120.775,13.626,136,5.5,,2011-05-22
2010,125.681,5.988,154,5.2,,2011-05-22
2011,128.193,1.165,49,4.9,,2011-05-27
2012,123.947,1.566,283,5,,2011-05-27
2013,126.181,6.02,74,4.8,,2011-05-27
2014,127.696,4.73,75,5.4,,2011-05-28
2015,122.281,10.685,56,4.5,,2011-05-29
2016,121.39,22.276,29,4.4,5,2011-06-02
2017,121.626,23.61,38,4.7,,2011-06-10
2018,126.405,2.485,57,6.4,,2011-06-13
2019,123.606,6.703,598,4.9,,2011-06-24
2020,125.307,4.728,15,4.7,5.1,2011-06-28
2021,125.355,13.5,15,4.3,5,2011-06-29
2022,121.836,1.011,27,4,5,2011-07-01
2023,121.567,22,15,4.5,,2011-07-02
2024,123.281,0.14,162,5.6,,2011-07-08
2025,122.26,9.608,20,4.4,5,2011-07-10
2026,122.215,9.548,54,4.6,,2011-07-10
2027,122.25,9.569,22,6.2,5.8,2011-07-11
2028,122.233,9.613,24,4.6,4.8,2011-07-11
2029,122.253,9.526,27,4.7,,2011-07-11
2030,122.258,9.731,17,4.9,5.2,2011-07-12
2031,121.587,23.476,33,4.3,5,2011-07-12
2032,122.281,9.643,48,4.6,,2011-07-12
2033,122.251,9.761,18,4.3,5,2011-07-14
2034,122.219,9.593,17,4.9,,2011-07-18
2035,122.391,23.622,22,4.4,4.9,2011-07-18
2036,121.64,23.994,15,4.5,,2011-07-19
2037,120.031,15.016,51,5.5,5.9,2011-07-25
2038,126.867,7.599,28,4.4,5,2011-07-26
2039,126.319,1.263,59,4.7,,2011-07-26
2040,126.603,2.967,46,4.8,,2011-08-01
2041,125.92,12.632,15,4.8,,2011-08-02
2042,125.824,4.263,127,4.6,,2011-08-03
2043,121.22,19.154,38,5,5.2,2011-08-11
2044,120.935,13.429,154,5.1,,2011-08-12
2045,121.561,12.064,18,4.6,,2011-08-14
2046,120.366,1.168,51,4.6,,2011-08-23
2047,122.278,10.865,50,4.7,,2011-08-25
2048,121.95,23.112,12,4.6,,2011-08-25
2049,120.824,20.446,15,4.4,4.7,2011-08-30
2050,121.106,21.725,15,4.8,,2011-08-31
2051,128.632,2.74,213,4.9,,2011-09-02
2052,126.069,10.128,46,5.3,,2011-09-07
2053,123.347,23.929,31,4.1,,2011-09-11
2054,122.844,23.77,39,5,,2011-09-12
2055,127.419,5.105,117,4.9,,2011-09-12
2056,126.705,3.388,15,4.8,,2011-09-15
2057,119.375,18.293,13,4.4,5.1,2011-09-16
2058,121.716,23.749,15,4.2,,2011-09-22
2059,119.844,15.359,56,4.4,,2011-09-22
2060,127.017,8.443,43,4.9,,2011-09-29
2061,126.897,8.42,16,4.9,4.9,2011-09-30
2062,123.684,7.397,608,5.2,,2011-10-01
2063,126.305,1.391,49,4,5.2,2011-10-02
2064,126.772,4.19,15,4.6,,2011-10-06
2065,124.948,22.82,16,4.4,4.8,2011-10-17
2066,119.944,13.907,31,4.3,4.6,2011-10-19
2067,123.356,0.03,147,5.4,,2011-11-01
2068,123.26,1.386,15,4.7,,2011-11-05
2069,125.14,7.916,14,4.2,4.9,2011-11-07
2070,121.683,1.41,20,4.1,4.8,2011-11-23
2071,122.23,10.993,24,4.5,,2011-11-24
2072,126.943,2.043,64,5.2,,2011-11-27
2073,119.394,14.004,16,3.8,5,2011-11-29
2074,126.41,10.463,15,4.5,,2011-11-29
2075,119.024,15.522,12,5.6,5.9,2011-11-30
2076,119.192,15.455,19,4.5,4.8,2011-11-30
2077,125.801,12.328,42,4.4,,2011-12-01
2078,121.415,22.977,20,4.7,,2011-12-02
2079,120.457,0.073,83,5.8,,2011-12-02
2080,127.194,1.457,146,4.7,,2011-12-06
2081,124.543,11.561,15,3.9,4.7,2011-12-06
2082,121.054,18.589,35,4.6,,2011-12-08
2083,125.822,0.067,15,4.8,,2011-12-09
2084,126.138,11.149,13,4.2,5,2011-12-10
2085,128.285,2.972,117,5.2,,2011-12-13
2086,121.869,23.708,15,4.2,,2011-12-15
2087,122.285,8.758,26,4.5,,2011-12-18
2088,122.451,13.235,15,4.7,,2011-12-20
2089,126.082,0.017,40,4.8,,2011-12-21
2090,120.446,13.173,22,4.9,5.2,2011-12-23
2091,126.486,9.478,27,4.2,5,2011-12-26
2092,127.624,1.653,154,5.2,,2011-12-28
2093,128.477,2.214,54,4.9,,2012-01-01
2094,121.643,23.96,15,4.3,,2012-01-04
2095,120.825,13.648,151,4.8,,2012-01-06
2096,127.462,1.71,126,5.4,,2012-01-07
2097,121.205,19.328,31,4,4.8,2012-01-07
2098,125.988,8.38,18,4.8,,2012-01-12
2099,121.216,19.27,34,5.4,5.4,2012-01-14
2100,126.031,6.543,82,4.8,,2012-01-17
2101,125.811,11.268,49,5.4,5.6,2012-01-17
2102,126.059,11.914,15,4.7,,2012-01-19
2103,122.499,18.236,15,4,4.7,2012-01-20
2104,125.339,4.838,33,4.5,5.2,2012-01-20
2105,126.092,8.565,192,5,,2012-01-24
2106,124.591,13.537,25,4.9,5.4,2012-01-28
2107,121.203,19.342,33,4.8,4.9,2012-01-28
2108,124.69,5.961,384,5.1,,2012-01-29
2109,125.599,11.713,30,4.3,5.2,2012-02-01
2110,125.673,11.668,34,4,4.7,2012-02-01
2111,125.791,12.02,17,5.4,5.5,2012-02-04
2112,125.783,11.98,13,4.7,5.2,2012-02-04
2113,121.124,22.41,13,4.4,,2012-02-05
2114,123.148,10.027,15,6.7,6.2,2012-02-06
2115,123.164,10.122,15,5.6,5.4,2012-02-06
2116,123.104,9.908,15,5.9,5.7,2012-02-06
2117,123.096,9.889,15,5.7,5.6,2012-02-06
2118,123.094,9.88,13,5.1,,2012-02-06
2119,123.409,10.12,20,4.1,4.6,2012-02-07
2120,123.376,10.182,15,4.7,,2012-02-07
2121,123.269,9.902,32,4.6,,2012-02-07
2122,123.359,10.219,10,4.3,5.2,2012-02-07
2123,123.366,10.12,12,4.1,4.7,2012-02-07
2124,123.38,10.256,10,4.8,5,2012-02-08
2125,123.218,9.905,25,4.7,,2012-02-08
2126,123.224,10.118,15,4.6,,2012-02-11
2127,123.248,10.125,14,4,4.8,2012-02-11
2128,121.102,19.202,29,4.6,,2012-02-12
2129,123.368,10.087,13,4,4.5,2012-02-14
2130,126.935,2.478,47,4.9,,2012-02-18
2131,126.769,3.645,15,4.6,,2012-02-22
2132,126.011,10.027,67,5,,2012-02-24
2133,126.384,1.522,32,5.2,,2012-02-24
2134,125.816,11.797,27,3.9,5,2012-02-25
2135,120.838,22.704,25,5.7,5.8,2012-02-26
2136,123.361,23.949,29,4.8,5.1,2012-02-27
2137,123.361,23.951,33,4.2,,2012-02-27
2138,126.632,9.637,28,4.1,4.6,2012-03-03
2139,126.128,2.72,98,4.7,,2012-03-03
2140,128.675,1.985,50,5.4,,2012-03-05
2141,123.669,12.436,18,5.1,5.1,2012-03-05
2142,119.448,18.278,15,4.4,,2012-03-08
2143,120.489,13.654,12,4.3,5.1,2012-03-08
2144,120.466,13.677,13,4.5,5.4,2012-03-08
2145,122.709,1.915,16,4.7,,2012-03-14
2146,125.666,10.052,20,5.2,5.7,2012-03-16
2147,125.914,3.569,66,5,,2012-03-22
2148,122.45,20.317,26,4.2,4.7,2012-04-01
2149,121.122,21.048,13,4.4,,2012-04-10
2150,126.43,1.202,29,4.4,5.3,2012-04-19
2151,121.049,1.706,67,4.8,,2012-04-21
2152,125.291,0.379,50,5,5.7,2012-04-23
2153,125.724,12.071,17,4.3,5,2012-04-25
2154,121.877,23.746,15,4.2,,2012-04-27
2155,127.4,3.73,15,4.9,,2012-04-30
2156,126.453,5.805,101,4.8,,2012-05-05
2157,127.275,8.214,19,3.9,4.8,2012-05-08
2158,127.485,6.271,33,4.6,5.4,2012-05-09
2159,126.32,1.386,33,4,5.1,2012-05-10
2160,125.961,2.27,41,4.2,5.5,2012-05-12
2161,126.315,1.338,35,4.9,,2012-05-14
2162,126.272,1.079,15,4.7,,2012-05-16
2163,126.697,2.456,34,5,,2012-05-22
2164,118.318,4.851,13,3.8,4.4,2012-05-28
2165,121.057,23.185,10,4,,2012-05-30
2166,122.429,18.383,15,4.4,,2012-06-04
2167,121.466,22.409,23,5.3,5.6,2012-06-06
2168,121.481,22.36,15,4.2,,2012-06-06
2169,121.484,22.359,15,3.9,,2012-06-06
2170,126.421,1.526,15,4.8,,2012-06-06
2171,126.528,1.647,40,5,,2012-06-07
2172,128.956,2.782,15,4.5,,2012-06-07
2173,120.548,22.897,15,4.5,,2012-06-09
2174,121.765,23.872,15,4.3,,2012-06-10
2175,121.533,20.067,15,4.6,,2012-06-10
2176,125.513,2.905,145,4.6,,2012-06-10
2177,121.606,23.7,15,4.6,5.1,2012-06-14
2178,121.577,23.708,15,4.3,,2012-06-14
2179,126.823,1.304,76,5.5,,2012-06-14
2180,126.396,5.711,76,5.8,,2012-06-15
2181,119.588,15.65,28,5.7,6,2012-06-16
2182,121.575,23.675,15,4.2,4.9,2012-06-17
2183,129.224,2.077,24,3.7,5,2012-06-18
2184,123.389,0.101,149,5.4,,2012-06-20
2185,128.329,2.723,104,4.8,,2012-06-21
2186,122.563,23.998,26,4.3,,2012-07-03
2187,124.469,11.475,13,3.9,4.5,2012-07-04
2188,126.246,11.44,18,4.1,4.7,2012-07-04
2189,126.498,5.117,66,5.2,,2012-07-05
2190,121.078,19.017,23,3.7,4.7,2012-07-08
2191,127.243,3.213,15,4.4,,2012-07-11
2192,119.843,14.996,27,4.3,4.8,2012-07-14
2193,126.132,11.358,15,4.7,5.1,2012-07-18
2194,125.899,3.453,96,4.9,,2012-07-20
2195,124.626,1.34,45,4.6,,2012-08-01
2196,128.406,2.718,217,5.3,,2012-08-06
2197,126.932,1.392,74,4.9,,2012-08-10
2198,122.512,23.978,37,4.8,,2012-08-14
2199,121.565,23.369,27,5,,2012-08-17
2200,128.701,2.672,13,5.5,5.4,2012-08-18
2201,126.801,2.213,85,6.2,,2012-08-26
2202,126.718,3.609,18,4.6,5.2,2012-08-27
2203,122.643,3.419,543,4.9,,2012-08-29
2204,126.705,10.802,45,7.6,7.1,2012-08-31
2205,126.827,10.694,15,4.7,,2012-08-31
2206,126.793,10.795,15,5.1,,2012-08-31
2207,126.81,10.685,15,4.8,,2012-08-31
2208,126.875,11.076,15,4.9,,2012-08-31
2209,126.715,10.431,13,5.1,5.6,2012-08-31
2210,126.454,10.307,23,4.8,5.2,2012-09-01
2211,126.729,10.545,15,5,5.4,2012-09-01
2212,126.856,10.561,19,5,5.2,2012-09-01
2213,126.841,10.376,16,4.1,4.9,2012-09-01
2214,126.911,10.401,18,5,,2012-09-01
2215,126.445,10.311,58,4.6,,2012-09-02
2216,126.728,11.378,13,4.2,5.3,2012-09-02
2217,126.703,11.024,16,3.9,4.8,2012-09-02
2218,126.894,10.624,15,4.7,,2012-09-02
2219,126.699,10.927,15,4.6,,2012-09-02
2220,126.381,10.43,15,4.8,5,2012-09-03
2221,126.548,10.411,17,4.4,4.7,2012-09-03
2222,123.878,6.601,12,5.4,5.4,2012-09-03
2223,123.871,6.54,28,4,4.7,2012-09-03
2224,125.045,7.902,15,5.4,5.5,2012-09-03
2225,126.591,10.409,15,4.5,,2012-09-03
2226,126.845,10.47,22,4.9,5.3,2012-09-04
2227,126.815,10.699,13,4.7,5.3,2012-09-04
2228,126.796,10.678,16,4.5,5.3,2012-09-04
2229,126.741,10.598,8,4.9,5.5,2012-09-04
2230,126.759,10.52,11,5,5.4,2012-09-04
2231,126.921,10.509,14,3.9,5.2,2012-09-04
2232,126.736,10.666,15,4.8,5.5,2012-09-04
2233,125.402,10.89,16,4,4.7,2012-09-04
2234,121.102,22.171,18,4.7,4.9,2012-09-04
2235,126.775,11.667,15,4.5,5.1,2012-09-05
2236,126.653,11.042,15,4.9,,2012-09-06
2237,127.108,7.195,23,4.2,4.7,2012-09-07
2238,128.285,2.471,164,5.1,,2012-09-07
2239,120.673,1.132,50,4.8,,2012-09-08
2240,126.75,2.476,34,4.2,5,2012-09-08
2241,126.883,23.768,15,4.7,,2012-09-08
2242,126.59,10.503,15,4.3,,2012-09-09
2243,126.18,3.991,51,3.8,5,2012-09-10
2244,126.786,10.743,15,5,,2012-09-11
2245,126.979,10.327,15,4.2,5.4,2012-09-13
2246,125.594,12.646,13,4.6,5,2012-09-15
2247,125.546,12.671,12,4.9,5.3,2012-09-15
2248,126.797,10.667,12,4.1,5.2,2012-09-16
2249,126.826,10.584,15,4.6,,2012-09-16
2250,125.937,1.359,77,4.9,,2012-09-18
2251,126.588,4.577,19,4.1,5,2012-09-18
2252,126.548,10.441,11,4.4,,2012-09-20
2253,126.387,6.024,109,5.3,,2012-09-20
2254,126.622,9.786,58,4.1,,2012-09-21
2255,125.24,12.959,15,4.7,,2012-09-23
2256,126.528,5.658,68,5.1,,2012-09-24
2257,126.907,10.271,15,4.9,,2012-09-24
2258,121.39,22.848,12,4.3,,2012-09-24
2259,126.683,9.801,15,4.4,,2012-09-25
2260,126.722,9.79,15,4.7,,2012-09-25
2261,120.729,13.88,154,4.9,,2012-09-29
2262,123.237,8.335,25,4.4,5.2,2012-10-02
2263,126.925,5.861,143,5.3,,2012-10-03
2264,120.552,13.166,50,4.1,5.2,2012-10-04
2265,126.583,9.956,15,4.5,4.7,2012-10-04
2266,126.263,5.592,89,4.7,,2012-10-04
2267,123.675,0.062,80,4.8,,2012-10-05
2268,120.946,18.647,51,5,5.3,2012-10-07
2269,126.691,3.642,15,4.7,,2012-10-10
2270,125.795,4.616,184,4.9,,2012-10-11
2271,125.161,4.583,22,3.9,4.8,2012-10-14
2272,124.506,4.205,338,5.8,,2012-10-17
2273,120.458,22.47,30,5,,2012-10-25
2274,126.186,11.305,26,4.3,4.8,2012-10-25
2275,126.82,10.766,12,3.8,4.9,2012-10-26
2276,126.817,10.488,15,4.8,5.1,2012-10-27
2277,126.721,10.564,15,4.8,5.3,2012-10-28
2278,122.125,1.226,40,4.8,5.2,2012-11-01
2279,125.665,4.702,173,4.6,,2012-11-02
2280,126.215,9.281,58,5.6,5.9,2012-11-02
2281,126.857,10.535,15,4.7,5.2,2012-11-03
2282,125.119,4.657,35,4.9,5.1,2012-11-04
2283,125.239,4.735,15,4.7,4.8,2012-11-05
2284,121.521,23.76,15,4.3,,2012-11-05
2285,122.236,1.387,23,5.2,5.5,2012-11-06
2286,122.09,1.247,38,5,,2012-11-06
2287,122.222,1.41,28,5.2,5.2,2012-11-06
2288,126.836,10.429,15,4.7,,2012-11-06
2289,122.394,10.034,37,5.3,5.5,2012-11-14
2290,125.866,6.026,111,5,,2012-11-18
2291,126.133,0.837,31,3.9,4.9,2012-11-20
2292,121.477,22.416,22,4.8,5.1,2012-11-20
2293,125.884,1.666,81,4.9,,2012-11-23
2294,120.704,14.109,210,5,,2012-11-23
2295,126.777,10.497,15,5.1,,2012-11-26
2296,122.34,11.033,26,4.1,4.6,2012-11-26
2297,121.238,19.065,38,4.2,4.8,2012-11-28
2298,121.596,23.981,19,4,4.6,2012-12-02
2299,121.626,23.965,15,4.4,,2012-12-02
2300,126.656,11.056,15,5,5.3,2012-12-06
2301,126.694,11.043,15,4.5,,2012-12-06
2302,128.366,2.567,146,4.7,,2012-12-08
2303,126.17,6.724,58,4.7,5.3,2012-12-09
2304,126.23,0.552,31,5.7,5.9,2012-12-11
2305,126.168,0.559,26,4.8,5.6,2012-12-20
2306,121.567,21.981,15,4.2,,2012-12-22
2307,121.215,19.127,40,4.5,5,2012-12-22
2308,126.673,4.223,25,4.2,5,2012-12-23
2309,126.665,4.198,27,4.4,5,2012-12-24
2310,125.466,1.134,62,5.4,,2012-12-25
2311,123.868,12.314,16,4.1,4.5,2012-12-27
2312,126.194,0.577,15,4.6,,2012-12-28
2313,126.674,1.621,52,5.1,,2012-12-30
2314,120.921,23.465,14,4.5,4.7,2012-12-30
2315,118.928,18.364,15,4.7,,2013-01-01
2316,121.776,23.964,15,4.3,,2013-01-03
2317,127.538,1.122,149,5,,2013-01-06
2318,121.201,19.294,29,4.5,,2013-01-08
2319,125.413,11.393,55,5.4,,2013-01-19
2320,126.717,10.613,8,4.4,5.4,2013-01-30
2321,126.892,10.413,15,3.9,5,2013-01-30
2322,120.727,13.983,220,4.7,,2013-01-31
2323,122.049,23.765,28,4.3,5.1,2013-02-02
2324,121.204,19.039,58,4.4,,2013-02-04
2325,125.735,5.855,115,5.8,,2013-02-16
2326,126.812,8.662,15,4.5,,2013-02-16
2327,127.44,5.955,18,4.2,5.2,2013-02-16
2328,120.59,22.882,15,4.1,,2013-02-19
2329,127.048,5.547,64,5,,2013-03-02
2330,121.426,22.961,21,4.1,,2013-03-04
2331,125.66,0.013,39,3.9,4.9,2013-03-10
2332,117.106,7.962,20,4.2,,2013-03-17
2333,121.179,23.871,23,5.9,5.7,2013-03-27
2334,126.3,10.136,21,4.9,5.3,2013-03-30
2335,126.41,10.083,31,4.6,,2013-03-30
2336,121.676,15.913,19,4.9,5.1,2013-04-04
2337,119.726,14.987,49,4.3,,2013-04-07
2338,122.08,20.781,15,5.8,5.9,2013-04-10
2339,122.239,20.808,35,4.1,,2013-04-10
2340,122.206,20.846,15,4.3,,2013-04-11
2341,122.203,20.689,15,4.4,,2013-04-11
2342,127.68,4.439,115,5.4,,2013-04-12
2343,122.154,20.735,15,4,,2013-04-13
2344,126.286,1.489,30,4.4,5.1,2013-04-14
2345,126.429,1.324,15,4.6,,2013-04-14
2346,124.996,0.969,102,5,,2013-04-16
2347,124.925,7.299,14,4.8,5,2013-04-17
2348,120.1,17.191,32,4.8,,2013-04-17
2349,126.882,3.638,25,4.3,4.8,2013-04-18
2350,119.837,0.125,33,4.6,5.4,2013-04-30
2351,123.285,14.955,28,4.6,5.1,2013-05-01
2352,128.169,1.33,113,5,,2013-05-09
2353,123.859,4.402,447,4.8,,2013-05-09
2354,125.188,0.79,61,5.1,,2013-05-13
2355,125.217,2.725,166,4.8,,2013-05-13
2356,120.1,13.581,31,4.4,,2013-05-17
2357,123.687,23.46,19,5.1,5.6,2013-05-21
2358,120.781,17.757,24,4.8,5.3,2013-05-30
2359,125.827,12.251,15,5,,2013-06-01
2360,124.922,7.295,15,5.4,5.5,2013-06-01
2361,124.967,7.317,15,4.1,4.6,2013-06-01
2362,120.108,17.187,40,4.4,4.7,2013-06-01
2363,121.36,21.95,15,4.7,,2013-06-01
2364,124.88,7.25,14,4.4,4.9,2013-06-02
2365,121.162,23.824,19,6.2,6,2013-06-02
2366,124.847,7.267,13,5.2,5.6,2013-06-02
2367,124.934,7.234,15,4.4,,2013-06-02
2368,117.78,2.994,23,3.6,4.3,2013-06-05
2369,126.818,10.68,15,4.8,,2013-06-07
2370,125.825,12.108,45,4.9,,2013-06-07
2371,126.779,10.69,15,4.5,5.5,2013-06-08
2372,126.802,10.658,15,4.4,5.1,2013-06-08
2373,126.836,10.661,12,3.9,5,2013-06-08
2374,126.866,10.687,15,4.5,5.1,2013-06-08
2375,125.695,9.402,25,3.8,4.4,2013-06-19
2376,122.046,14.975,60,3.8,4.6,2013-06-19
2377,128.58,2.805,229,5,,2013-06-19
2378,127.138,1.116,131,5.7,,2013-06-27
2379,120.954,22.918,15,4.1,,2013-07-14
2380,125.019,7.399,19,4.1,5,2013-07-15
2381,122.907,23.833,42,4.5,5.2,2013-07-15
2382,128.663,2.939,38,4.7,,2013-07-17
2383,128.706,2.968,32,4.4,,2013-07-17
2384,126.631,4.795,55,4.9,,2013-07-23
2385,125.605,2.702,150,4.7,,2013-07-23
2386,121.61,23.884,15,4.9,,2013-07-24
2387,121.617,23.878,15,5,,2013-07-24
2388,125.043,7.368,15,4.6,,2013-07-25
2389,124.658,5.652,51,4.8,,2013-07-26
2390,126.343,23.47,15,4.6,,2013-07-29
2391,126.166,1.362,33,4,4.9,2013-07-31
2392,126.349,8.148,33,4.5,,2013-07-31
2393,126.909,3.804,15,4.7,,2013-08-05
2394,126.654,6.78,172,5.1,,2013-08-08
2395,126.128,10.327,33,4.8,,2013-08-14
2396,123.214,0.033,150,5.1,,2013-08-15
2397,126.753,4.234,15,4.4,,2013-08-16
2398,128.514,2.834,211,5.1,,2013-08-17
2399,122.497,23.982,37,4.7,,2013-08-18
2400,124.648,6.462,383,5.1,,2013-08-18
2401,121.05,23.885,15,4.1,,2013-08-24
2402,120.487,21.896,15,4.3,,2013-09-03
2403,125.751,5.426,138,5,,2013-09-03
2404,122.324,20.215,185,6,,2013-09-06
2405,126.316,9.122,53,4.8,,2013-09-08
2406,122.319,1.42,21,5,5.4,2013-09-09
2407,122.398,1.432,21,4.7,5,2013-09-10
2408,125.764,9.164,33,3.9,4.8,2013-09-12
2409,125.559,9.985,15,4.6,,2013-09-14
2410,127.074,2.163,78,5.3,,2013-09-20
2411,127.043,1.544,88,4.8,,2013-09-20
2412,128.383,4.086,15,5,,2013-09-24
2413,119.12,14.494,16,4.6,5.1,2013-09-27
2414,122.537,23.98,41,4.2,,2013-09-29
2415,128.449,1.729,75,5.1,,2013-10-04
2416,122.021,20.328,15,4.2,,2013-10-08
2417,120.019,18.154,28,4.4,,2013-10-09
2418,126.264,0.55,15,4.8,,2013-10-10
2419,122.173,0.672,87,5.5,,2013-10-12
2420,121.602,13.509,31,4.6,,2013-10-12
2421,122.892,23.054,15,4.2,,2013-10-13
2422,124.081,9.96,26,6.8,6.5,2013-10-15
