lon,lat,depth,mw,date
119.588,15.65,28,5.7,16/6/2012
121.575,23.675,15,4.2,17/6/2012
129.224,2.077,24,3.7,18/6/2012
123.389,0.101,149,5.4,20/6/2012
128.329,2.723,104,4.8,21/6/2012
122.563,23.998,26,4.3,3/7/2012
124.469,11.475,13,3.9,4/7/2012
126.246,11.44,18,4.1,4/7/2012
126.498,5.117,66,5.2,5/7/2012
121.078,19.017,23,3.7,8/7/2012
127.243,3.213,15,4.4,11/7/2012
119.843,14.996,27,4.3,14/7/2012
126.132,11.358,15,4.7,18/7/2012
125.899,3.453,96,4.9,20/7/2012
124.626,1.34,45,4.6,1/8/2012
128.406,2.718,217,5.3,6/8/2012
126.932,1.392,74,4.9,10/8/2012
122.512,23.978,37,4.8,14/8/2012
121.565,23.369,27,5,17/8/2012
128.701,2.672,13,5.5,18/8/2012
126.801,2.213,85,6.2,26/8/2012
126.718,3.609,18,4.6,27/8/2012
122.643,3.419,543,4.9,29/8/2012
126.705,10.802,45,7.6,31/8/2012
126.827,10.694,15,4.7,31/8/2012
126.793,10.795,15,5.1,31/8/2012
126.81,10.685,15,4.8,31/8/2012
126.875,11.076,15,4.9,31/8/2012
126.715,10.431,13,5.1,31/8/2012
126.454,10.307,23,4.8,1/9/2012
126.729,10.545,15,5,1/9/2012
126.856,10.561,19,5,1/9/2012
126.841,10.376,16,4.1,1/9/2012
126.911,10.401,18,5,1/9/2012
126.445,10.311,58,4.6,2/9/2012
126.728,11.378,13,4.2,2/9/2012
126.703,11.024,16,3.9,2/9/2012
126.894,10.624,15,4.7,2/9/2012
126.699,10.927,15,4.6,2/9/2012
126.381,10.43,15,4.8,3/9/2012
126.548,10.411,17,4.4,3/9/2012
123.878,6.601,12,5.4,3/9/2012
123.871,6.54,28,4,3/9/2012
125.045,7.902,15,5.4,3/9/2012
126.591,10.409,15,4.5,3/9/2012
126.845,10.47,22,4.9,4/9/2012
126.815,10.699,13,4.7,4/9/2012
126.796,10.678,16,4.5,4/9/2012
126.741,10.598,8,4.9,4/9/2012
126.759,10.52,11,5,4/9/2012
126.921,10.509,14,3.9,4/9/2012
126.736,10.666,15,4.8,4/9/2012
125.402,10.89,16,4,4/9/2012
121.102,22.171,18,4.7,4/9/2012
126.775,11.667,15,4.5,5/9/2012
126.653,11.042,15,4.9,6/9/2012
127.108,7.195,23,4.2,7/9/2012
128.285,2.471,164,5.1,7/9/2012
120.673,1.132,50,4.8,8/9/2012
126.75,2.476,34,4.2,8/9/2012
126.883,23.768,15,4.7,8/9/2012
126.59,10.503,15,4.3,9/9/2012
126.18,3.991,51,3.8,10/9/2012
126.786,10.743,15,5,11/9/2012
126.979,10.327,15,4.2,13/9/2012
125.594,12.646,13,4.6,15/9/2012
125.546,12.671,12,4.9,15/9/2012
126.797,10.667,12,4.1,16/9/2012
126.826,10.584,15,4.6,16/9/2012
125.937,1.359,77,4.9,18/9/2012
126.588,4.577,19,4.1,18/9/2012
126.548,10.441,11,4.4,20/9/2012
126.387,6.024,109,5.3,20/9/2012
126.622,9.786,58,4.1,21/9/2012
125.24,12.959,15,4.7,23/9/2012
126.528,5.658,68,5.1,24/9/2012
126.907,10.271,15,4.9,24/9/2012
121.39,22.848,12,4.3,24/9/2012
126.683,9.801,15,4.4,25/9/2012
126.722,9.79,15,4.7,25/9/2012
120.729,13.88,154,4.9,29/9/2012
123.237,8.335,25,4.4,2/10/2012
126.925,5.861,143,5.3,3/10/2012
120.552,13.166,50,4.1,4/10/2012
126.583,9.956,15,4.5,4/10/2012
126.263,5.592,89,4.7,4/10/2012
123.675,0.062,80,4.8,5/10/2012
120.946,18.647,51,5,7/10/2012
126.691,3.642,15,4.7,10/10/2012
125.795,4.616,184,4.9,11/10/2012
125.161,4.583,22,3.9,14/10/2012
124.506,4.205,338,5.8,17/10/2012
120.458,22.47,30,5,25/10/2012
126.186,11.305,26,4.3,25/10/2012
126.82,10.766,12,3.8,26/10/2012
126.817,10.488,15,4.8,27/10/2012
126.721,10.564,15,4.8,28/10/2012
122.125,1.226,40,4.8,1/11/2012
125.665,4.702,173,4.6,2/11/2012
126.215,9.281,58,5.6,2/11/2012
126.857,10.535,15,4.7,3/11/2012
125.119,4.657,35,4.9,4/11/2012
125.239,4.735,15,4.7,5/11/2012
121.521,23.76,15,4.3,5/11/2012
122.236,1.387,23,5.2,6/11/2012
122.09,1.247,38,5,6/11/2012
122.222,1.41,28,5.2,6/11/2012
126.836,10.429,15,4.7,6/11/2012
122.394,10.034,37,5.3,14/11/2012
125.866,6.026,111,5,18/11/2012
126.133,0.837,31,3.9,20/11/2012
121.477,22.416,22,4.8,20/11/2012
125.884,1.666,81,4.9,23/11/2012
120.704,14.109,210,5,23/11/2012
126.777,10.497,15,5.1,26/11/2012
122.34,11.033,26,4.1,26/11/2012
121.238,19.065,38,4.2,28/11/2012
121.596,23.981,19,4,2/12/2012
121.626,23.965,15,4.4,2/12/2012
126.656,11.056,15,5,6/12/2012
126.694,11.043,15,4.5,6/12/2012
128.366,2.567,146,4.7,8/12/2012
126.17,6.724,58,4.7,9/12/2012
126.23,0.552,31,5.7,11/12/2012
126.168,0.559,26,4.8,20/12/2012
121.567,21.981,15,4.2,22/12/2012
121.215,19.127,40,4.5,22/12/2012
126.673,4.223,25,4.2,23/12/2012
126.665,4.198,27,4.4,24/12/2012
125.466,1.134,62,5.4,25/12/2012
123.868,12.314,16,4.1,27/12/2012
126.194,0.577,15,4.6,28/12/2012
126.674,1.621,52,5.1,30/12/2012
120.921,23.465,14,4.5,30/12/2012
118.928,18.364,15,4.7,1/1/2013
121.776,23.964,15,4.3,3/1/2013
127.538,1.122,149,5,6/1/2013
121.201,19.294,29,4.5,8/1/2013
125.413,11.393,55,5.4,19/1/2013
126.717,10.613,8,4.4,30/1/2013
126.892,10.413,15,3.9,30/1/2013
120.727,13.983,220,4.7,31/1/2013
122.049,23.765,28,4.3,2/2/2013
121.204,19.039,58,4.4,4/2/2013
125.735,5.855,115,5.8,16/2/2013
126.812,8.662,15,4.5,16/2/2013
127.44,5.955,18,4.2,16/2/2013
120.59,22.882,15,4.1,19/2/2013
127.048,5.547,64,5,2/3/2013
121.426,22.961,21,4.1,4/3/2013
125.66,0.013,39,3.9,10/3/2013
117.106,7.962,20,4.2,17/3/2013
121.179,23.871,23,5.9,27/3/2013
126.3,10.136,21,4.9,30/3/2013
126.41,10.083,31,4.6,30/3/2013
121.676,15.913,19,4.9,4/4/2013
119.726,14.987,49,4.3,7/4/2013
122.08,20.781,15,5.8,10/4/2013
122.239,20.808,35,4.1,10/4/2013
122.206,20.846,15,4.3,11/4/2013
122.203,20.689,15,4.4,11/4/2013
127.68,4.439,115,5.4,12/4/2013
122.154,20.735,15,4,13/4/2013
126.286,1.489,30,4.4,14/4/2013
126.429,1.324,15,4.6,14/4/2013
124.996,0.969,102,5,16/4/2013
124.925,7.299,14,4.8,17/4/2013
120.1,17.191,32,4.8,17/4/2013
126.882,3.638,25,4.3,18/4/2013
119.837,0.125,33,4.6,30/4/2013
123.285,14.955,28,4.6,1/5/2013
128.169,1.33,113,5,9/5/2013
123.859,4.402,447,4.8,9/5/2013
125.188,0.79,61,5.1,13/5/2013
125.217,2.725,166,4.8,13/5/2013
120.1,13.581,31,4.4,17/5/2013
123.687,23.46,19,5.1,21/5/2013
120.781,17.757,24,4.8,30/5/2013
125.827,12.251,15,5,1/6/2013
124.922,7.295,15,5.4,1/6/2013
124.967,7.317,15,4.1,1/6/2013
120.108,17.187,40,4.4,1/6/2013
121.36,21.95,15,4.7,1/6/2013
124.88,7.25,14,4.4,2/6/2013
121.162,23.824,19,6.2,2/6/2013
124.847,7.267,13,5.2,2/6/2013
124.934,7.234,15,4.4,2/6/2013
117.78,2.994,23,3.6,5/6/2013
126.818,10.68,15,4.8,7/6/2013
125.825,12.108,45,4.9,7/6/2013
126.779,10.69,15,4.5,8/6/2013
126.802,10.658,15,4.4,8/6/2013
126.836,10.661,12,3.9,8/6/2013
126.866,10.687,15,4.5,8/6/2013
125.695,9.402,25,3.8,19/6/2013
122.046,14.975,60,3.8,19/6/2013
128.58,2.805,229,5,19/6/2013
127.138,1.116,131,5.7,27/6/2013
120.954,22.918,15,4.1,14/7/2013
125.019,7.399,19,4.1,15/7/2013
122.907,23.833,42,4.5,15/7/2013
128.663,2.939,38,4.7,17/7/2013
128.706,2.968,32,4.4,17/7/2013
126.631,4.795,55,4.9,23/7/2013
125.605,2.702,150,4.7,23/7/2013
121.61,23.884,15,4.9,24/7/2013
121.617,23.878,15,5,24/7/2013
125.043,7.368,15,4.6,25/7/2013
124.658,5.652,51,4.8,26/7/2013
126.343,23.47,15,4.6,29/7/2013
126.166,1.362,33,4,31/7/2013
126.349,8.148,33,4.5,31/7/2013
126.909,3.804,15,4.7,5/8/2013
126.654,6.78,172,5.1,8/8/2013
126.128,10.327,33,4.8,14/8/2013
123.214,0.033,150,5.1,15/8/2013
126.753,4.234,15,4.4,16/8/2013
128.514,2.834,211,5.1,17/8/2013
122.497,23.982,37,4.7,18/8/2013
124.648,6.462,383,5.1,18/8/2013
121.05,23.885,15,4.1,24/8/2013
120.487,21.896,15,4.3,3/9/2013
125.751,5.426,138,5,3/9/2013
122.324,20.215,185,6,6/9/2013
126.316,9.122,53,4.8,8/9/2013
122.319,1.42,21,5,9/9/2013
122.398,1.432,21,4.7,10/9/2013
125.764,9.164,33,3.9,12/9/2013
125.559,9.985,15,4.6,14/9/2013
127.074,2.163,78,5.3,20/9/2013
127.043,1.544,88,4.8,20/9/2013
128.383,4.086,15,5,24/9/2013
119.12,14.494,16,4.6,27/9/2013
122.537,23.98,41,4.2,29/9/2013
128.449,1.729,75,5.1,4/10/2013
122.021,20.328,15,4.2,8/10/2013
120.019,18.154,28,4.4,9/10/2013
126.264,0.55,15,4.8,10/10/2013
122.173,0.672,87,5.5,12/10/2013
121.602,13.509,31,4.6,12/10/2013
122.892,23.054,15,4.2,13/10/2013
124.081,9.96,26,6.8,15/10/2013
124.112,9.937,30,5.1,15/10/2013
123.911,9.791,24,4.7,15/10/2013
124.297,9.915,15,5.3,15/10/2013
123.753,9.807,12,5.4,15/10/2013
124.084,9.972,18,5.3,15/10/2013
124.035,9.858,21,4.6,15/10/2013
124.157,9.932,22,4.7,15/10/2013
123.667,9.699,16,4.2,15/10/2013
123.888,9.937,26,4.5,15/10/2013
124.105,9.984,31,4.8,15/10/2013
123.881,9.857,15,4.4,15/10/2013
123.752,9.737,25,4.8,16/10/2013
124.395,9.917,15,4.2,16/10/2013
124.23,9.994,15,3.7,16/10/2013
124.16,9.917,16,4,16/10/2013
123.699,9.707,15,4.1,16/10/2013
124.155,9.94,15,4.1,16/10/2013
123.652,9.68,24,5.1,16/10/2013
124.082,9.965,35,4.8,16/10/2013
123.895,9.787,13,4.4,16/10/2013
122.391,16.67,15,4.5,18/10/2013
124.203,9.885,16,4.5,18/10/2013
123.983,9.795,15,4.5,18/10/2013
124.254,10.095,16,4.5,19/10/2013
123.744,9.605,24,4.7,19/10/2013
124.226,10.092,16,4.3,19/10/2013
124.318,10.049,27,4.1,19/10/2013
124.137,9.943,18,3.8,20/10/2013
124.201,9.955,21,4.6,20/10/2013
123.772,9.771,13,4.3,20/10/2013
124.071,9.842,15,4.5,20/10/2013
124.177,9.936,17,3.5,20/10/2013
124.231,10.055,15,3.9,22/10/2013
125.948,5.241,42,4.2,22/10/2013
126.047,4.352,103,5.1,29/10/2013
121.468,23.568,19,6.4,31/10/2013
121.528,23.605,1,4.6,31/10/2013
124.163,9.903,15,4.4,1/11/2013
121.49,23.677,15,4.1,3/11/2013
123.325,4.646,552,5.8,3/11/2013
121.533,23.933,15,4.3,3/11/2013
122.544,23.994,41,4.2,9/11/2013
126.658,1.886,35,4,11/11/2013
124.127,5.702,35,4.3,12/11/2013
122.469,24,38,5,15/11/2013
128.468,2.717,37,5.8,19/11/2013
126.53,1.55,54,4.5,1/12/2013
128.455,2.585,19,4.1,3/12/2013
126.672,3.839,25,4.2,3/12/2013
126.112,6.584,43,5,3/12/2013
128.532,2.506,18,4,4/12/2013
122.523,23.832,24,4.1,6/12/2013
127.431,0.969,20,3.9,6/12/2013
122.37,9.749,28,4.2,8/12/2013
128.385,2.696,62,5.4,9/12/2013
124.185,12.911,114,4.7,9/12/2013
120.592,13.749,100,4.7,11/12/2013
127.093,3.569,16,4.5,17/12/2013
120.851,16.084,30,4.1,18/12/2013
127.552,3.708,15,4.5,19/12/2013
127.204,3.575,19,4.7,19/12/2013
122.318,11.067,22,4.4,20/12/2013
127.119,3.605,15,4.5,20/12/2013
125.349,0.458,55,5.2,20/12/2013
126.848,3.463,51,4.8,21/12/2013
126.92,3.471,49,4.1,24/12/2013
126.295,1.384,30,4.2,29/12/2013
126.225,1.409,28,5.2,29/12/2013
120.33,19.105,15,4.4,30/12/2013
120.292,19.091,19,4.2,30/12/2013
120.295,19.099,15,5.4,31/12/2013
120.278,19.079,15,4.3,31/12/2013
120.301,19.102,15,4.8,31/12/2013
120.245,19.083,15,4.7,31/12/2013
120.26,19.077,20,4.6,1/1/2014
120.276,19.13,14,4,2/1/2014
120.273,19.228,15,4.3,2/1/2014
120.262,19.145,12,4,3/1/2014
128.419,3.256,24,4.2,5/1/2014
126.301,8.917,65,4.7,12/1/2014
125.675,5.818,138,4.9,12/1/2014
120.989,23.858,15,4.4,14/1/2014
121.137,22.884,10,4,14/1/2014
121.158,22.837,10,4.5,14/1/2014
121.159,22.872,10,3.9,14/1/2014
126.351,1.387,28,4.2,16/1/2014
119.875,18.095,25,4,23/1/2014
123.592,22.738,15,4.3,25/1/2014
121.527,23.783,15,4.3,25/1/2014
124.64,11.233,15,4.4,26/1/2014
124.625,11.181,18,4.4,26/1/2014
121.891,13.607,14,4.4,26/1/2014
126.705,8.363,55,4.7,26/1/2014
126.274,1.007,35,4.5,27/1/2014
120.324,20.215,15,4.4,2/2/2014
121.152,19.273,35,4.2,4/2/2014
121.277,19.045,55,4.8,7/2/2014
122.534,23.96,38,4.4,7/2/2014
126.134,4.919,128,4.8,16/2/2014
120.488,18.507,32,5.2,17/2/2014
122.911,1.757,16,4.4,18/2/2014
119.904,18.149,25,4.9,18/2/2014
126.159,0.551,63,5.3,24/2/2014
120.702,13.622,143,4.5,25/2/2014
120.353,20.238,15,4.4,26/2/2014
120.331,20.229,12,4.1,28/2/2014
120.286,20.219,15,4.5,28/2/2014
126.219,1.282,35,4.6,28/2/2014
126.207,0.24,24,4.2,2/3/2014
120.336,20.204,17,3.9,2/3/2014
120.344,20.184,16,3.8,5/3/2014
120.299,20.215,15,4.3,5/3/2014
126.263,0.318,27,4.2,8/3/2014
119.347,17.262,15,4.8,9/3/2014
119.348,17.303,15,4.5,12/3/2014
126.742,10.588,17,4.7,15/3/2014
121.433,22.169,20,4.3,15/3/2014
126.68,5.089,39,4.7,17/3/2014
129.972,0.215,15,3.9,19/3/2014
127.113,3.631,24,4.5,22/3/2014
126.313,1.552,25,3.9,26/3/2014
127.564,1.747,148,5.4,26/3/2014
120.923,12.932,22,4,7/4/2014
123.048,23.773,27,3.9,10/4/2014
126.601,8.89,55,4,15/4/2014
127.586,1.796,15,4.5,15/4/2014
122.899,4.53,578,5.3,17/4/2014
122.569,23.968,38,4.5,17/4/2014
120.038,17.4,22,5.3,21/4/2014
121.436,23.523,17,4.1,25/4/2014
120.129,19.707,20,5,28/4/2014
126.45,1.479,25,3.6,2/5/2014
126.615,4.289,91,4.9,4/5/2014
121.779,23.898,15,4.7,4/5/2014
122.434,23.995,24,4.5,5/5/2014
125.7,5.74,135,5.4,9/5/2014
122.514,23.723,32,4.4,10/5/2014
122.538,23.721,33,3.9,10/5/2014
123.745,14.69,27,4.1,10/5/2014
126.59,5.565,65,5.2,11/5/2014
122.049,9.384,27,6,15/5/2014
121.49,23.755,23,5.4,21/5/2014
122.257,9.275,48,4.7,22/5/2014
121.208,19.268,46,4.5,25/5/2014
121.264,23.025,14,4.9,25/5/2014
125.923,5.918,145,4.7,25/5/2014
121.711,21.847,15,3.8,28/5/2014
126.624,9.425,22,5.2,30/5/2014
126.724,9.385,25,4.5,30/5/2014
126.756,9.513,25,4.5,30/5/2014
126.668,9.475,20,4.6,30/5/2014
126.733,9.42,25,4.5,30/5/2014
126.614,9.428,21,4.9,30/5/2014
126.507,9.305,29,4.3,30/5/2014
126.667,9.423,25,4.8,30/5/2014
126.714,9.418,21,4.2,30/5/2014
126.86,9.427,25,4.3,30/5/2014
121.352,22.84,20,4,30/5/2014
126.671,9.39,22,4.2,31/5/2014
126.554,9.407,19,4.6,31/5/2014
126.638,9.389,28,5.1,31/5/2014
126.519,9.362,32,5,31/5/2014
126.671,9.427,28,4.7,31/5/2014
126.589,9.425,20,4.9,31/5/2014
126.447,9.354,20,5.1,31/5/2014
126.519,9.356,25,4.8,31/5/2014
126.598,5.524,15,4.8,1/6/2014
125.74,3.166,136,5,1/6/2014
126.816,9.459,21,4.7,1/6/2014
126.66,9.561,23,4.3,2/6/2014
126.452,6.229,92,4.8,4/6/2014
121.45,20.087,42,4.3,4/6/2014
122.345,23.979,21,4.3,6/6/2014
128.569,2.013,45,5.2,6/6/2014
120.199,13.246,15,4.6,8/6/2014
126.715,9.506,25,4.5,8/6/2014
122.204,10.104,22,5,9/6/2014
125.854,9.794,22,3.8,10/6/2014
125.772,9.775,19,4.3,11/6/2014
129.96,0.322,15,4.5,12/6/2014
121.599,23.722,15,4.2,14/6/2014
125.449,1.487,100,5,17/6/2014
125.202,23.939,33,4.7,20/6/2014
126.718,10.903,19,3.9,22/6/2014
128.268,3.255,53,4.2,22/6/2014
120.639,13.652,69,5.4,25/6/2014
123.391,0.041,155,5.3,26/6/2014
126.347,1.42,35,4.9,29/6/2014
119.223,13.907,29,3.9,1/7/2014
124.553,0.037,73,5.1,2/7/2014
122.39,23.329,10,4.9,7/7/2014
122.03,23.442,16,4,9/7/2014
123.647,23.421,18,4.2,13/7/2014
126.389,5.722,54,6,14/7/2014
121.412,22.17,22,4.5,17/7/2014
125.32,10.487,15,4.9,24/7/2014
120.323,20.225,15,4.5,26/7/2014
126.736,5.498,29,4.5,3/8/2014
126.651,9.848,25,4.3,3/8/2014
126.374,4.595,64,5,7/8/2014
127.507,4.986,131,5,8/8/2014
127.092,5.906,85,5.7,10/8/2014
121.056,21.631,18,4.5,14/8/2014
126.793,6.83,85,4.9,16/8/2014
126.496,5.634,32,4.1,19/8/2014
125.966,2.996,124,4.7,21/8/2014
121.203,21.295,43,4.2,22/8/2014
121.736,19.339,64,4.9,1/9/2014
126.861,2.329,92,4.7,1/9/2014
122.474,15.122,18,4.5,3/9/2014
128.506,2.613,45,4.7,7/9/2014
127.93,4.496,55,4,7/9/2014
120.787,5.022,23,3.9,9/9/2014
125.524,4.214,35,4.9,15/9/2014
126.481,4.746,89,5.1,19/9/2014
125.213,6.836,17,3.9,19/9/2014
125.186,6.844,12,4.8,20/9/2014
121.616,23.578,31,4.5,20/9/2014
120.059,0.126,68,5.3,23/9/2014
121.347,22.759,19,4.5,25/9/2014
124.434,13.753,38,4,26/9/2014
126.707,3.977,53,4.3,26/9/2014
121.33,21.457,36,4.2,29/9/2014
122.181,11.398,24,4.9,3/10/2014
126.537,1.496,35,4.6,4/10/2014
126.048,11.02,22,5.2,4/10/2014
126.354,1.52,31,3.8,4/10/2014
121.62,23.643,37,4.1,7/10/2014
120.311,20.242,12,4,9/10/2014
126.366,4.413,83,4.9,10/10/2014
126.431,5.54,29,3.9,16/10/2014
124.602,14.201,21,4,19/10/2014
124.975,6.833,15,4,20/10/2014
125.072,6.784,26,4,22/10/2014
127.392,1.753,100,5.1,23/10/2014
125.843,5.821,125,4.8,23/10/2014
126.417,1.507,36,4,24/10/2014
125.835,8.392,26,3.8,25/10/2014
127.34,6.249,15,4.5,25/10/2014
126.8,9.798,19,4.8,27/10/2014
126.792,9.794,20,5,27/10/2014
123.613,0.08,131,5,4/11/2014
126.8,6.869,61,5.1,7/11/2014
126.13,5.056,108,4.9,8/11/2014
126.804,10.082,17,4.9,10/11/2014
126.375,1.889,30,6.8,15/11/2014
126.615,1.875,30,4.9,15/11/2014
126.512,1.865,30,5,15/11/2014
126.477,1.821,33,4.7,15/11/2014
126.438,1.808,35,4.7,15/11/2014
120.44,19.543,15,4.6,17/11/2014
120.488,19.552,15,4.9,17/11/2014
120.462,19.561,15,4.9,17/11/2014
120.35,19.446,15,4.9,17/11/2014
120.441,19.529,13,4.6,17/11/2014
120.47,19.567,12,4.2,17/11/2014
126.32,1.928,30,5.3,18/11/2014
126.489,1.941,35,4.7,18/11/2014
126.534,1.92,30,4.1,18/11/2014
120.498,19.493,15,5,18/11/2014
126.394,1.954,33,4.1,18/11/2014
120.342,19.471,15,4.6,19/11/2014
120.414,19.462,15,4.5,19/11/2014
127.929,1.06,26,3.8,20/11/2014
126.462,1.864,59,4.8,21/11/2014
120.156,20.64,15,5.3,21/11/2014
127.064,2.292,30,6.3,21/11/2014
126.87,4.086,30,4.7,21/11/2014
127.038,2.424,14,4.4,25/11/2014
126.52,1.961,35,6.6,26/11/2014
126.576,2.011,32,4.1,26/11/2014
121.498,2.274,43,3.9,28/11/2014
126.408,1.978,32,4.2,28/11/2014
121.452,19.922,41,4.6,29/11/2014
127,2.442,27,5.5,29/11/2014
126.706,5.49,44,5.1,1/12/2014
126.5,1.938,33,3.6,1/12/2014
123.136,6.217,630,6.1,2/12/2014
122.167,23.736,15,4.4,2/12/2014
126.535,1.959,35,4.4,5/12/2014
126.94,1.74,119,5.1,8/12/2014
126.363,1.958,31,4.5,8/12/2014
126.302,1.565,27,5.1,9/12/2014
123.901,12.149,10,3.6,9/12/2014
121.226,19.139,49,4.6,10/12/2014
127.034,4.792,58,4.5,13/12/2014
126.287,1.903,30,4.8,14/12/2014
122.289,23.97,15,4.3,20/12/2014
125.934,11.551,25,5.1,21/12/2014
126.022,11.603,18,4.6,21/12/2014
126.574,2.121,33,6,21/12/2014
126.613,2.146,30,5.3,21/12/2014
126.619,2.121,34,5.3,21/12/2014
126.645,2.259,31,5.2,21/12/2014
125.863,11.447,32,4.6,24/12/2014
121.573,8.71,15,5.8,29/12/2014
126.368,9.934,20,4.9,30/12/2014
126.397,9.934,18,4.2,30/12/2014
126.449,9.903,18,4.9,30/12/2014
126.36,9.883,45,4.7,30/12/2014
120.708,13.837,133,5.2,31/12/2014
128.719,2.578,30,4.8,2/1/2015
126.428,2.527,15,4.8,2/1/2015
123.723,0.01,134,4.9,3/1/2015
120.229,14.819,85,5.6,10/1/2015
126.111,11.602,15,4.7,11/1/2015
124.74,12.959,23,3.9,13/1/2015
119.995,0.152,35,3.8,15/1/2015
120.655,14,137,5.3,17/1/2015
125.371,0.454,65,4.7,17/1/2015
120.657,13.97,135,5.3,18/1/2015
119.752,4.656,18,5,19/1/2015
127.106,5.968,87,5,20/1/2015
125.509,5.861,63,5,21/1/2015
121.485,19.497,34,4.6,22/1/2015
125.546,23.38,16,3.9,25/1/2015
126.296,1.108,30,4.4,25/1/2015
126.837,0.576,15,4.6,25/1/2015
122.456,9.747,32,4.9,26/1/2015
121.989,21.421,15,4.3,27/1/2015
126.38,1.683,32,4,29/1/2015
124.543,13.968,39,4.7,2/2/2015
124.499,13.944,32,5,2/2/2015
126.281,9.601,66,5.1,6/2/2015
126.336,9.599,59,4.3,6/2/2015
126.2,11.289,20,5.1,10/2/2015
120.655,14.041,133,5.1,10/2/2015
126.396,1.591,34,3.6,12/2/2015
121.467,22.641,27,6.2,13/2/2015
121.356,22.692,19,4,15/2/2015
126.086,0.561,33,4.4,17/2/2015
126.106,0.556,15,4.5,17/2/2015
128.588,2.792,231,5.2,18/2/2015
120.684,16.327,15,4.2,23/2/2015
119.85,6.121,27,5.1,25/2/2015
126.263,1.733,46,4.3,25/2/2015
124.392,0.08,93,5.3,1/3/2015
125.774,4.792,112,5.3,1/3/2015
124.469,0.098,68,4.9,2/3/2015
126.446,9.99,25,4.3,2/3/2015
128.551,2.185,230,4.6,5/3/2015
124.203,13.09,15,4.6,7/3/2015
122.673,0.38,106,4.9,8/3/2015
126.933,4.034,53,4.5,14/3/2015
119.904,12.618,22,4.1,15/3/2015
123.526,13.15,14,3.9,16/3/2015
126.385,1.659,51,5.8,17/3/2015
126.327,1.932,59,4.3,19/3/2015
127.378,3.625,30,4.5,21/3/2015
121.73,23.734,45,5.2,23/3/2015
124.851,0.616,55,4.2,23/3/2015
126.603,2.032,62,5.2,24/3/2015
126.238,1.533,58,5.2,27/3/2015
121.633,22.368,15,4.2,27/3/2015
121.992,0.361,124,5.8,28/3/2015
126.432,1.701,42,5.1,29/3/2015
125.88,2.724,85,4.8,29/3/2015
124.021,0.937,215,4.9,1/4/2015
126.238,0.208,33,4,9/4/2015
126.652,2.122,50,4.9,11/4/2015
124.903,4.805,294,4.9,11/4/2015
125.532,23.713,15,4.1,12/4/2015
121.118,23.913,15,4.4,13/4/2015
121.427,22.691,24,4.2,15/4/2015
121.711,23.647,38,4.4,20/4/2015
122.516,23.975,41,4,20/4/2015
122.553,23.952,42,4.3,21/4/2015
128.145,3.115,110,5.2,25/4/2015
122.553,23.994,29,4.9,25/4/2015
126.335,1.666,55,3.8,4/5/2015
126.406,1.792,33,3.8,11/5/2015
127.376,1.504,159,5.2,11/5/2015
121.565,23.926,15,4.5,11/5/2015
124.305,13.053,16,4.3,13/5/2015
126.382,1.818,52,4.8,20/5/2015
124.374,11.552,16,4.2,22/5/2015
120.917,22.905,15,4.6,25/5/2015
122.488,23.996,40,4.8,26/5/2015
126.256,5.83,51,4.9,27/5/2015
126.33,10.826,26,4.1,3/6/2015
126.317,10.813,15,4.7,3/6/2015
116.659,6.05,21,5.7,4/6/2015
119.803,15.035,28,4.7,6/6/2015
126.397,10.882,15,4.7,7/6/2015
126.698,8.052,58,4.2,11/6/2015
116.642,6.18,14,4.4,12/6/2015
120.698,13.851,136,4.9,13/6/2015
125.856,4.173,148,5.2,15/6/2015
121.786,23.463,21,4.4,16/6/2015
128.587,2.786,200,5,18/6/2015
126.9,4.087,15,4.6,19/6/2015
122.459,23.989,37,4.8,21/6/2015
126.713,2.147,15,4.8,25/6/2015
125.727,4.31,162,4.6,26/6/2015
121.487,20.076,35,4.4,1/7/2015
125.914,10.187,43,5.8,3/7/2015
120.726,17.968,27,4.8,5/7/2015
122.505,23.795,19,4.3,6/7/2015
128.218,2.981,118,5.2,12/7/2015
126.437,0.507,28,3.9,13/7/2015
126.831,9.177,16,4.7,16/7/2015
126.7,9.226,21,4,17/7/2015
121.057,18.766,51,4.7,18/7/2015
122.879,1.068,35,4.7,19/7/2015
124.813,12.896,55,4.8,25/7/2015
126.043,2.449,60,4.9,26/7/2015
119.809,16.321,28,3.9,29/7/2015
125.718,7.646,15,4.6,1/8/2015
123.879,8.198,610,5.3,2/8/2015
120.586,18.943,40,4.4,9/8/2015
123.973,9.756,10,4.2,10/8/2015
123.557,0.081,147,4.9,11/8/2015
126.307,1.865,31,3.7,11/8/2015
120.87,13.613,15,4.5,13/8/2015
126.606,0.516,71,5.7,20/8/2015
127.873,2.672,23,4,31/8/2015
121.572,23.893,22,4.8,1/9/2015
124.591,4.371,322,5.8,2/9/2015
126.626,2.048,51,4.6,3/9/2015
126.11,10.132,55,4.2,7/9/2015
126.024,5.518,95,4.8,12/9/2015
123.447,0.157,155,5.7,13/9/2015
126.493,1.905,49,6,16/9/2015
126.934,3.56,46,4.1,19/9/2015
127.035,2.672,55,4.6,20/9/2015
122.912,1.275,35,3.8,25/9/2015
123.802,5.272,515,5.2,26/9/2015
128.623,1.638,35,4.9,29/9/2015
124.922,1.22,131,5.2,2/10/2015
121.494,22.424,23,4.4,12/10/2015
121.703,23.458,51,4.1,13/10/2015
